Customer_ID,Age,Channel,Prior_Policy,Vintage_Months,Quarter,Premium_Band,Payment_Plan,Dependents,Lapsed_1yr
EU100442,27,Agent,0,33,Q3,Low,Annual,0,0
EU100443,36,Agent,1,7,Q1,Moderate,Monthly,1,0
EU100444,50,Agent,1,30,Q2,Moderate,Annual,3,0
EU100445,40,Online,1,11,Q3,Low,Quarterly,3,0
EU100446,61,Agent,0,6,Q4,High,Monthly,1,0
EU100447,46,Agent,1,21,Q1,High,Monthly,4,0
EU100448,53,Agent,1,32,Q2,Moderate,Monthly,1,0
EU100449,38,Agent,0,5,Q4,Low,Monthly,3,0
EU100450,52,Agent,0,42,Q1,Low,Quarterly,0,0
EU100451,29,Agent,1,29,Q1,Moderate,Monthly,5,0
EU100452,54,Agent,0,35,Q3,Low,Monthly,1,0
EU100453,70,Agent,0,59,Q2,Low,Monthly,4,0
EU100454,29,Agent,0,47,Q1,Moderate,Monthly,1,0
EU100455,36,Online,0,12,Q2,High,Quarterly,2,0
EU100456,40,Agent,0,37,Q2,High,Annual,5,0
EU100457,50,Agent,1,46,Q3,Moderate,Monthly,1,0
EU100458,50,Agent,0,44,Q1,Moderate,Quarterly,3,0
EU100459,45,Agent,1,22,Q1,Moderate,Quarterly,5,0
EU100460,63,Agent,0,11,Q3,Moderate,Monthly,1,0
EU100461,60,Online,1,23,Q3,High,Monthly,1,0
EU100462,57,Online,0,55,Q1,Moderate,Quarterly,0,0
EU100463,54,Agent,1,45,Q3,High,Annual,2,0
EU100464,61,Online,0,10,Q1,High,Annual,0,0
EU100465,47,Agent,0,42,Q4,Low,Annual,3,0
EU100466,34,Agent,0,24,Q2,High,Annual,4,0
EU100467,29,Online,1,53,Q2,Low,Monthly,0,0
EU100468,60,Online,0,46,Q3,High,Quarterly,5,0
EU100469,58,Online,1,52,Q4,High,Quarterly,3,0
EU100470,55,Agent,0,16,Q2,High,Quarterly,2,0
EU100471,34,Agent,0,12,Q1,Moderate,Monthly,1,0
EU100472,43,Agent,0,55,Q2,Low,Annual,0,0
EU100473,56,Online,1,50,Q2,Low,Quarterly,1,0
EU100474,25,Agent,0,32,Q2,Low,Annual,2,0
EU100475,29,Online,0,24,Q1,Low,Annual,4,0
EU100476,69,Agent,1,4,Q3,High,Monthly,1,0
EU100477,28,Agent,0,42,Q1,Low,Annual,5,0
EU100478,40,Online,1,33,Q3,Moderate,Monthly,4,1
EU100479,48,Online,0,18,Q2,Moderate,Monthly,2,1
EU100480,40,Agent,1,47,Q2,Low,Monthly,2,0
EU100481,26,Online,1,17,Q4,Low,Monthly,4,0
EU100482,52,Agent,0,21,Q2,High,Monthly,0,1
EU100483,56,Agent,0,1,Q1,High,Monthly,2,1
EU100484,51,Online,1,59,Q2,Moderate,Annual,2,0
EU100485,44,Online,1,46,Q4,Low,Monthly,4,0
EU100486,48,Online,0,44,Q1,Low,Quarterly,1,0
EU100487,36,Online,1,25,Q4,Moderate,Annual,4,0
EU100488,59,Online,0,59,Q4,Moderate,Monthly,3,0
EU100489,57,Online,1,31,Q1,High,Annual,1,0
EU100490,57,Agent,1,43,Q3,Low,Quarterly,1,0
EU100491,67,Online,1,20,Q3,Moderate,Annual,2,0
EU100492,61,Online,1,26,Q3,Moderate,Quarterly,1,0
EU100493,36,Agent,1,19,Q3,Low,Quarterly,0,0
EU100494,27,Agent,1,30,Q4,Low,Quarterly,0,1
EU100495,25,Agent,1,25,Q4,Low,Monthly,0,0
EU100496,57,Online,0,36,Q1,Moderate,Annual,3,0
EU100497,64,Agent,0,49,Q1,Low,Annual,2,0
EU100498,34,Online,0,18,Q3,Moderate,Monthly,5,1
EU100499,67,Agent,1,4,Q3,Moderate,Monthly,5,0
EU100500,68,Agent,1,27,Q3,Moderate,Annual,4,0
EU100501,53,Online,0,33,Q3,Low,Quarterly,3,0
EU100502,37,Agent,0,6,Q3,Moderate,Annual,3,0
EU100503,36,Agent,0,7,Q4,Low,Monthly,0,0
EU100504,55,Agent,0,1,Q4,High,Annual,1,0
EU100505,70,Online,1,38,Q4,High,Monthly,4,0
EU100506,26,Online,1,35,Q4,Low,Annual,2,0
EU100507,59,Online,1,23,Q3,Moderate,Quarterly,1,1
EU100508,47,Online,0,16,Q4,Low,Monthly,1,0
EU100509,41,Agent,1,59,Q3,Moderate,Monthly,3,0
EU100510,50,Agent,0,34,Q4,Low,Quarterly,3,0
EU100511,32,Agent,1,34,Q4,Low,Quarterly,0,0
EU100512,53,Agent,1,31,Q2,Moderate,Annual,2,0
EU100513,50,Agent,1,43,Q3,Low,Annual,2,0
EU100514,34,Agent,1,31,Q3,Moderate,Monthly,3,0
EU100515,50,Online,0,52,Q4,High,Monthly,3,0
EU100516,58,Agent,1,11,Q1,High,Monthly,0,0
EU100517,65,Online,0,8,Q3,Low,Monthly,1,1
EU100518,31,Online,0,51,Q4,Moderate,Monthly,4,1
EU100519,28,Online,0,24,Q3,Moderate,Quarterly,0,0
EU100520,69,Online,0,23,Q3,Low,Quarterly,2,0
EU100521,35,Online,1,32,Q1,Moderate,Quarterly,2,0
EU100522,53,Agent,0,53,Q1,High,Annual,1,0
EU100523,60,Agent,0,15,Q2,Moderate,Monthly,1,0
EU100524,49,Agent,0,28,Q1,Moderate,Annual,5,0
EU100525,45,Agent,1,20,Q4,Low,Monthly,4,0
EU100526,60,Online,1,14,Q1,Moderate,Monthly,2,0
EU100527,34,Online,0,26,Q2,High,Quarterly,3,1
EU100528,61,Online,1,58,Q4,High,Monthly,3,0
EU100529,33,Agent,1,50,Q1,Moderate,Quarterly,0,0
EU100530,48,Online,0,57,Q2,High,Monthly,3,0
EU100531,59,Agent,1,52,Q2,Moderate,Quarterly,5,0
EU100532,59,Online,1,37,Q1,Low,Annual,4,0
EU100533,60,Agent,0,2,Q1,High,Annual,4,0
EU100534,42,Agent,1,34,Q2,Moderate,Monthly,5,0
EU100535,63,Agent,1,34,Q4,Low,Annual,2,0
EU100536,56,Online,0,58,Q4,Moderate,Monthly,3,1
EU100537,48,Agent,1,34,Q4,Moderate,Monthly,1,0
EU100538,47,Agent,1,9,Q2,Low,Quarterly,2,0
EU100539,56,Online,0,44,Q2,Moderate,Monthly,0,1
EU100540,61,Online,1,53,Q4,High,Monthly,1,0
EU100541,36,Agent,0,59,Q2,Low,Monthly,3,0
EU100542,37,Online,0,54,Q1,Moderate,Monthly,4,1
EU100543,47,Agent,1,52,Q3,Low,Quarterly,3,0
EU100544,49,Agent,1,50,Q2,Low,Annual,4,0
EU100545,59,Agent,0,3,Q1,High,Annual,5,0
EU100546,65,Agent,1,30,Q4,High,Monthly,0,0
EU100547,54,Agent,1,19,Q4,Low,Monthly,2,0
EU100548,41,Agent,1,31,Q2,Low,Monthly,5,0
EU100549,44,Agent,0,16,Q3,Low,Monthly,3,0
EU100550,49,Online,1,43,Q1,Low,Quarterly,1,1
EU100551,46,Online,1,59,Q1,Low,Annual,3,0
EU100552,37,Agent,1,58,Q4,Moderate,Monthly,3,1
EU100553,43,Agent,1,56,Q3,Moderate,Monthly,0,0
EU100554,60,Online,0,24,Q4,Low,Monthly,4,0
EU100555,36,Online,0,15,Q3,Low,Annual,2,0
EU100556,65,Online,0,22,Q1,Moderate,Annual,2,0
EU100557,43,Agent,0,32,Q4,Low,Annual,4,0
EU100558,36,Agent,1,11,Q4,Low,Quarterly,1,0
EU100559,33,Online,1,29,Q4,Moderate,Quarterly,3,0
EU100560,31,Agent,1,42,Q3,Moderate,Monthly,0,0
EU100561,52,Online,0,59,Q1,Moderate,Quarterly,1,1
EU100562,38,Online,0,24,Q3,High,Quarterly,0,0
EU100563,55,Agent,0,19,Q4,Moderate,Annual,0,0
EU100564,43,Agent,1,55,Q2,High,Annual,3,0
EU100565,40,Online,1,5,Q2,Moderate,Monthly,5,0
EU100566,29,Agent,1,46,Q1,Low,Monthly,5,0
EU100567,59,Agent,0,41,Q1,Low,Monthly,3,0
EU100568,36,Online,1,57,Q1,Moderate,Quarterly,2,0
EU100569,49,Online,0,53,Q2,Low,Monthly,2,1
EU100570,45,Agent,1,38,Q2,Moderate,Annual,3,0
EU100571,60,Agent,0,1,Q4,Moderate,Annual,0,0
EU100572,47,Online,0,60,Q1,Low,Monthly,0,0
EU100573,40,Online,1,30,Q3,High,Quarterly,2,1
EU100574,63,Online,1,12,Q1,Low,Quarterly,5,1
EU100575,69,Online,0,46,Q1,Low,Annual,5,0
EU100576,66,Agent,0,4,Q4,High,Quarterly,4,0
EU100577,63,Agent,0,15,Q4,Moderate,Monthly,3,1
EU100578,38,Agent,0,17,Q1,Low,Quarterly,3,0
EU100579,55,Agent,1,52,Q4,High,Monthly,3,0
EU100580,29,Agent,1,12,Q3,High,Quarterly,2,0
EU100581,59,Agent,0,1,Q2,Low,Monthly,3,0
EU100582,47,Online,0,13,Q3,High,Annual,1,0
EU100583,53,Online,0,30,Q2,Moderate,Quarterly,5,0
EU100584,67,Online,0,10,Q4,Moderate,Quarterly,2,0
EU100585,35,Agent,1,36,Q2,Low,Monthly,2,0
EU100586,42,Agent,1,6,Q3,Moderate,Quarterly,5,1
EU100587,36,Agent,0,9,Q2,Low,Monthly,3,0
EU100588,33,Online,0,50,Q3,Low,Monthly,2,1
EU100589,34,Agent,0,2,Q2,Low,Quarterly,4,0
EU100590,68,Agent,0,6,Q4,Low,Annual,0,1
EU100591,41,Agent,0,11,Q1,High,Quarterly,1,1
EU100592,62,Online,1,26,Q2,Low,Monthly,4,0
EU100593,31,Online,1,28,Q3,Low,Quarterly,1,0
EU100594,70,Online,0,13,Q4,Moderate,Annual,1,0
EU100595,37,Agent,0,38,Q2,Low,Monthly,3,0
EU100596,64,Agent,0,12,Q4,High,Annual,2,0
EU100597,66,Agent,0,19,Q1,Moderate,Quarterly,1,0
EU100598,33,Agent,1,18,Q3,Moderate,Annual,5,0
EU100599,51,Agent,1,19,Q1,Low,Quarterly,4,0
EU100600,26,Agent,0,28,Q4,Low,Quarterly,1,1
EU100601,29,Agent,1,12,Q1,Low,Quarterly,2,0
EU100602,53,Agent,1,32,Q4,Low,Annual,1,0
EU100603,61,Agent,0,52,Q1,High,Annual,0,0
EU100604,62,Online,0,13,Q3,Low,Quarterly,5,0
EU100605,43,Online,0,52,Q2,High,Monthly,1,0
EU100606,32,Online,1,23,Q1,Low,Monthly,5,0
EU100607,69,Agent,1,36,Q3,Moderate,Monthly,0,0
EU100608,25,Agent,1,58,Q2,High,Annual,1,0
EU100609,46,Online,1,30,Q4,Moderate,Annual,4,0
EU100610,41,Agent,1,22,Q2,Low,Monthly,1,0
EU100611,31,Online,1,38,Q4,Moderate,Monthly,0,0
EU100612,49,Agent,1,45,Q3,Low,Monthly,0,0
EU100613,69,Online,1,42,Q3,High,Quarterly,3,0
EU100614,28,Online,0,3,Q2,Moderate,Monthly,4,0
EU100615,60,Online,0,9,Q2,Moderate,Annual,2,0
EU100616,30,Online,0,15,Q4,Low,Monthly,0,1
EU100617,55,Agent,1,30,Q1,High,Monthly,4,0
EU100618,43,Agent,1,26,Q2,Low,Monthly,5,0
EU100619,68,Agent,0,30,Q1,Low,Quarterly,3,0
EU100620,63,Agent,1,5,Q4,High,Monthly,0,0
EU100621,51,Agent,0,58,Q1,Low,Quarterly,4,0
EU100622,34,Agent,1,31,Q2,Moderate,Annual,4,0
EU100623,50,Online,1,57,Q3,Low,Quarterly,1,0
EU100624,43,Agent,1,58,Q2,Moderate,Annual,3,0
EU100625,63,Agent,0,22,Q1,High,Monthly,3,0
EU100626,27,Agent,1,54,Q2,Low,Quarterly,1,0
EU100627,69,Agent,0,41,Q2,Low,Quarterly,4,0
EU100628,37,Agent,1,58,Q3,High,Monthly,1,0
EU100629,52,Online,0,15,Q1,Low,Annual,1,0
EU100630,44,Agent,1,45,Q1,Low,Annual,4,0
EU100631,52,Agent,1,53,Q1,Moderate,Quarterly,5,0
EU100632,32,Agent,1,35,Q1,Moderate,Monthly,2,0
EU100633,65,Agent,1,19,Q3,Moderate,Monthly,0,0
EU100634,63,Online,0,34,Q4,High,Monthly,4,0
EU100635,25,Agent,0,18,Q4,High,Monthly,1,0
EU100636,27,Agent,0,14,Q3,High,Annual,5,0
EU100637,37,Agent,0,22,Q1,Low,Quarterly,3,0
EU100638,52,Online,1,24,Q2,Moderate,Monthly,4,1
EU100639,49,Agent,1,13,Q1,High,Annual,3,0
EU100640,57,Online,1,59,Q4,Low,Monthly,2,1
EU100641,62,Agent,0,56,Q2,Low,Monthly,2,0
EU100642,30,Agent,1,8,Q4,High,Quarterly,5,0
EU100643,68,Online,1,42,Q1,Moderate,Annual,2,0
EU100644,69,Agent,1,55,Q4,Moderate,Annual,0,0
EU100645,56,Agent,0,2,Q3,Low,Annual,2,0
EU100646,69,Agent,1,42,Q3,Low,Monthly,1,0
EU100647,45,Agent,0,27,Q1,High,Monthly,2,0
EU100648,40,Online,0,34,Q2,Low,Quarterly,0,1
EU100649,45,Agent,1,29,Q2,Low,Annual,2,0
EU100650,35,Online,1,26,Q2,Moderate,Quarterly,4,1
EU100651,61,Agent,1,23,Q3,Low,Monthly,3,0
EU100652,60,Agent,0,36,Q2,High,Annual,1,0
EU100653,59,Online,0,54,Q4,Moderate,Annual,1,0
EU100654,43,Agent,0,9,Q4,Moderate,Monthly,2,0
EU100655,44,Agent,1,21,Q2,Moderate,Monthly,0,0
EU100656,42,Agent,0,42,Q2,Low,Annual,3,0
EU100657,65,Agent,1,36,Q3,Moderate,Quarterly,0,0
EU100658,38,Online,1,3,Q1,Low,Monthly,2,1
EU100659,39,Agent,1,7,Q3,Moderate,Monthly,5,0
EU100660,55,Agent,0,23,Q3,High,Quarterly,5,0
EU100661,25,Online,0,32,Q1,Low,Quarterly,0,0
EU100662,27,Agent,1,23,Q4,Low,Monthly,3,1
EU100663,40,Agent,1,16,Q1,Low,Annual,3,0
EU100664,47,Agent,1,5,Q2,High,Quarterly,0,0
EU100665,35,Online,0,13,Q4,Moderate,Quarterly,2,0
EU100666,36,Online,1,10,Q4,Moderate,Quarterly,3,1
EU100667,34,Online,1,56,Q2,Moderate,Monthly,0,0
EU100668,56,Agent,0,59,Q1,Low,Quarterly,0,0
EU100669,40,Online,1,2,Q2,Low,Monthly,1,1
EU100670,32,Agent,1,16,Q4,Low,Monthly,3,0
EU100671,62,Agent,0,52,Q1,High,Quarterly,1,0
EU100672,36,Online,0,1,Q4,Moderate,Monthly,3,0
EU100673,48,Agent,0,6,Q4,High,Monthly,2,0
EU100674,52,Agent,0,54,Q2,Low,Monthly,1,0
EU100675,32,Online,0,19,Q3,Moderate,Quarterly,1,1
EU100676,52,Online,0,33,Q2,Low,Quarterly,2,0
EU100677,60,Agent,1,28,Q4,Low,Monthly,4,0
EU100678,50,Agent,1,5,Q1,Moderate,Quarterly,1,0
EU100679,32,Agent,1,12,Q1,Moderate,Monthly,2,0
EU100680,52,Agent,0,30,Q3,High,Monthly,5,0
EU100681,52,Agent,0,17,Q2,Low,Monthly,2,0
EU100682,61,Agent,1,19,Q4,High,Monthly,2,0
EU100683,65,Online,0,40,Q1,Moderate,Annual,5,0
EU100684,60,Agent,1,42,Q2,Moderate,Quarterly,3,0
EU100685,51,Agent,0,25,Q1,Moderate,Quarterly,2,0
EU100686,41,Agent,0,35,Q4,Low,Annual,2,0
EU100687,33,Agent,1,9,Q2,Low,Monthly,0,0
EU100688,57,Agent,1,32,Q4,Moderate,Monthly,4,0
EU100689,44,Online,1,39,Q3,Low,Quarterly,1,0
EU100690,37,Online,1,56,Q4,Moderate,Quarterly,2,0
EU100691,52,Agent,1,38,Q4,Moderate,Annual,0,0
EU100692,53,Online,0,15,Q2,High,Monthly,2,1
EU100693,37,Agent,0,45,Q4,High,Quarterly,5,0
EU100694,70,Online,1,46,Q4,Moderate,Quarterly,4,0
EU100695,59,Agent,0,37,Q2,Moderate,Monthly,4,1
EU100696,30,Online,1,26,Q1,Moderate,Monthly,1,0
EU100697,42,Agent,1,56,Q2,Low,Monthly,2,0
EU100698,29,Agent,1,60,Q1,Low,Annual,1,0
EU100699,49,Online,1,31,Q1,Low,Monthly,1,0
EU100700,26,Agent,0,30,Q2,Low,Quarterly,0,0
EU100701,34,Agent,1,2,Q1,Moderate,Monthly,2,0
EU100702,54,Agent,1,7,Q3,High,Monthly,3,0
EU100703,69,Online,1,30,Q2,High,Annual,3,0
EU100704,29,Agent,1,33,Q3,High,Monthly,4,0
EU100705,57,Agent,0,48,Q2,Low,Monthly,5,0
EU100706,25,Online,1,39,Q4,Low,Monthly,5,0
EU100707,42,Agent,0,47,Q1,Moderate,Monthly,3,0
EU100708,56,Agent,1,38,Q3,Low,Monthly,1,0
EU100709,35,Online,1,20,Q3,High,Annual,1,0
EU100710,45,Online,0,19,Q4,Moderate,Monthly,0,0
EU100711,50,Online,1,9,Q1,High,Quarterly,4,0
EU100712,49,Agent,1,22,Q2,Low,Monthly,5,0
EU100713,46,Agent,1,32,Q2,Moderate,Annual,4,0
EU100714,51,Online,1,30,Q2,Moderate,Monthly,5,0
EU100715,37,Online,1,6,Q2,Low,Quarterly,4,0
EU100716,57,Online,0,17,Q3,Low,Quarterly,5,0
EU100717,58,Agent,1,37,Q1,Moderate,Monthly,5,0
EU100718,65,Agent,1,15,Q4,Low,Quarterly,3,0
EU100719,59,Agent,1,60,Q4,Moderate,Annual,0,0
EU100720,25,Online,1,7,Q4,Moderate,Monthly,5,0
EU100721,45,Agent,1,14,Q1,Moderate,Annual,0,0
EU100722,30,Agent,1,20,Q3,Low,Monthly,0,1
EU100723,52,Agent,1,60,Q1,High,Monthly,0,0
EU100724,41,Agent,0,30,Q1,Low,Monthly,0,0
EU100725,29,Agent,1,18,Q1,Low,Annual,2,0
EU100726,55,Online,1,57,Q4,Low,Monthly,1,0
EU100727,29,Agent,0,22,Q3,High,Monthly,2,0
EU100728,62,Agent,0,25,Q3,Low,Quarterly,1,0
EU100729,27,Agent,0,24,Q1,Low,Annual,1,0
EU100730,47,Online,0,31,Q3,Moderate,Annual,2,0
EU100731,61,Online,0,49,Q3,High,Annual,1,0
EU100732,61,Online,1,18,Q3,Moderate,Annual,2,0
EU100733,34,Online,1,34,Q2,Low,Monthly,0,1
EU100734,34,Agent,0,18,Q4,Moderate,Monthly,0,1
EU100735,43,Online,0,14,Q3,Low,Annual,2,0
EU100736,41,Online,1,4,Q4,High,Annual,4,0
EU100737,45,Agent,1,7,Q2,High,Monthly,0,0
EU100738,38,Agent,0,7,Q1,Low,Monthly,1,0
EU100739,33,Online,0,1,Q1,Moderate,Quarterly,0,0
EU100740,70,Online,0,40,Q1,Moderate,Monthly,2,0
EU100741,25,Agent,1,52,Q4,High,Monthly,1,0
EU100742,69,Online,1,24,Q3,Moderate,Annual,5,0
EU100743,37,Agent,0,32,Q2,High,Monthly,3,0
EU100744,28,Agent,0,10,Q3,Low,Monthly,5,0
EU100745,25,Online,1,9,Q4,Moderate,Quarterly,3,0
EU100746,64,Agent,1,39,Q1,Low,Annual,3,0
EU100747,56,Online,0,3,Q2,High,Monthly,1,0
EU100748,58,Agent,1,44,Q3,High,Monthly,5,0
EU100749,52,Agent,0,35,Q3,Moderate,Monthly,1,0
EU100750,55,Agent,1,5,Q1,Moderate,Monthly,2,1
EU100751,32,Agent,0,7,Q3,High,Monthly,0,1
EU100752,63,Agent,0,12,Q3,High,Monthly,0,0
EU100753,50,Online,1,23,Q1,Low,Monthly,0,1
EU100754,58,Agent,0,25,Q4,Moderate,Quarterly,1,0
EU100755,27,Agent,0,17,Q4,Moderate,Quarterly,1,1
EU100756,36,Agent,1,14,Q2,Low,Monthly,4,0
EU100757,25,Online,0,35,Q3,Low,Monthly,0,1
EU100758,68,Agent,1,1,Q4,Low,Quarterly,5,0
EU100759,29,Agent,0,22,Q1,Low,Quarterly,5,0
EU100760,54,Agent,1,28,Q4,Low,Quarterly,3,0
EU100761,54,Agent,1,58,Q3,High,Annual,0,0
EU100762,41,Agent,0,23,Q2,High,Quarterly,4,0
EU100763,47,Online,1,18,Q2,Low,Quarterly,1,0
EU100764,39,Online,1,46,Q4,Low,Monthly,3,0
EU100765,61,Agent,0,57,Q1,Moderate,Quarterly,4,0
EU100766,45,Online,1,45,Q1,Moderate,Quarterly,4,0
EU100767,38,Online,1,44,Q3,Low,Monthly,5,0
EU100768,26,Online,0,37,Q4,High,Monthly,0,0
EU100769,35,Online,1,3,Q1,Low,Monthly,4,0
EU100770,63,Online,0,14,Q1,Low,Monthly,4,0
EU100771,62,Agent,1,39,Q1,Moderate,Annual,4,0
EU100772,58,Agent,0,7,Q4,Low,Monthly,0,0
EU100773,62,Agent,0,17,Q3,Low,Monthly,0,0
EU100774,58,Online,0,6,Q1,High,Monthly,3,0
EU100775,42,Agent,0,47,Q2,Low,Annual,2,0
EU100776,54,Agent,1,19,Q4,High,Monthly,5,0
EU100777,39,Agent,0,15,Q4,Low,Monthly,0,0
EU100778,51,Online,0,39,Q4,High,Monthly,0,0
EU100779,58,Online,0,5,Q1,High,Quarterly,2,1
EU100780,62,Agent,0,15,Q3,Moderate,Quarterly,3,0
EU100781,57,Agent,1,52,Q3,Moderate,Monthly,5,0
EU100782,48,Online,0,45,Q2,Moderate,Monthly,4,0
EU100783,39,Agent,1,26,Q2,Moderate,Monthly,1,0
EU100784,54,Agent,1,39,Q3,Low,Annual,4,0
EU100785,66,Agent,1,45,Q3,High,Annual,5,0
EU100786,41,Online,0,13,Q3,Moderate,Quarterly,2,0
EU100787,29,Agent,1,31,Q4,Moderate,Annual,5,0
EU100788,53,Agent,0,13,Q4,High,Annual,2,0
EU100789,28,Online,0,23,Q3,Low,Quarterly,3,1
EU100790,34,Agent,1,40,Q2,Low,Monthly,5,1
EU100791,41,Agent,1,32,Q3,Low,Monthly,0,1
EU100792,34,Agent,0,37,Q2,Low,Quarterly,2,0
EU100793,41,Online,1,4,Q4,Low,Monthly,1,0
EU100794,44,Agent,1,17,Q3,Moderate,Quarterly,5,0
EU100795,48,Online,0,20,Q2,High,Monthly,0,0
EU100796,29,Online,0,46,Q3,High,Annual,3,0
EU100797,58,Online,0,11,Q4,Moderate,Monthly,3,0
EU100798,30,Online,0,42,Q4,High,Annual,2,0
EU100799,26,Online,0,33,Q4,Low,Annual,1,0
EU100800,37,Online,0,39,Q1,Moderate,Annual,2,0
EU100801,67,Online,0,6,Q4,High,Annual,0,1
EU100802,67,Online,0,39,Q3,Moderate,Annual,0,0
EU100803,35,Online,0,56,Q2,Moderate,Monthly,5,0
EU100804,47,Agent,0,47,Q3,Low,Monthly,1,1
EU100805,40,Agent,0,38,Q3,Low,Quarterly,3,0
EU100806,55,Agent,1,18,Q1,Low,Monthly,3,0
EU100807,35,Online,0,2,Q3,Moderate,Annual,2,0
EU100808,40,Online,1,41,Q1,Moderate,Annual,0,0
EU100809,32,Agent,1,38,Q3,Moderate,Annual,3,0
EU100810,28,Agent,0,54,Q1,Moderate,Monthly,2,0
EU100811,64,Agent,0,17,Q4,Low,Monthly,0,1
EU100812,28,Agent,1,24,Q1,Moderate,Quarterly,2,0
EU100813,49,Online,0,30,Q1,Moderate,Quarterly,2,1
EU100814,27,Agent,0,43,Q3,High,Annual,1,0
EU100815,56,Agent,0,24,Q4,Low,Quarterly,0,0
EU100816,27,Agent,0,4,Q1,Low,Monthly,4,0
EU100817,51,Agent,0,7,Q3,High,Annual,4,0
EU100818,53,Online,1,15,Q2,Moderate,Quarterly,0,1
EU100819,56,Agent,0,57,Q3,Low,Annual,2,0
EU100820,43,Online,1,30,Q3,Low,Monthly,3,0
EU100821,45,Agent,0,59,Q2,High,Quarterly,4,0
EU100822,29,Agent,0,29,Q1,Moderate,Quarterly,0,0
EU100823,42,Online,0,49,Q3,Low,Annual,4,0
EU100824,52,Online,1,44,Q3,Low,Annual,0,0
EU100825,66,Agent,0,45,Q3,Low,Monthly,5,0
EU100826,46,Agent,0,53,Q4,Moderate,Monthly,4,0
EU100827,45,Agent,0,13,Q1,Moderate,Monthly,4,0
EU100828,30,Online,0,40,Q4,Low,Annual,0,1
EU100829,25,Agent,0,39,Q1,Low,Quarterly,4,0
EU100830,29,Agent,1,29,Q2,Moderate,Annual,4,0
EU100831,65,Online,0,26,Q3,Low,Monthly,1,0
EU100832,36,Agent,0,36,Q4,Low,Monthly,1,0
EU100833,50,Agent,1,35,Q2,Moderate,Quarterly,0,0
EU100834,70,Agent,1,49,Q1,Moderate,Annual,4,0
EU100835,58,Online,0,48,Q1,Low,Quarterly,5,0
EU100836,38,Agent,1,19,Q2,Moderate,Monthly,2,0
EU100837,50,Online,0,2,Q1,Low,Monthly,2,1
EU100838,69,Agent,1,53,Q3,Moderate,Monthly,0,0
EU100839,51,Online,1,14,Q1,Moderate,Monthly,2,0
EU100840,33,Agent,1,16,Q1,Moderate,Monthly,0,1
EU100841,50,Agent,1,49,Q2,Low,Quarterly,5,0
EU100842,46,Online,1,36,Q1,Low,Quarterly,2,0
EU100843,54,Online,1,40,Q1,Low,Monthly,5,0
EU100844,67,Online,0,41,Q2,Low,Annual,0,0
EU100845,41,Online,0,31,Q3,Low,Monthly,0,0
EU100846,50,Agent,1,48,Q2,Low,Quarterly,5,0
EU100847,60,Agent,0,48,Q3,Low,Quarterly,5,0
EU100848,25,Agent,0,49,Q3,High,Annual,3,0
EU100849,32,Online,1,35,Q4,Low,Quarterly,2,0
EU100850,59,Agent,1,22,Q2,High,Monthly,1,0
EU100851,39,Online,0,21,Q2,Moderate,Monthly,3,1
EU100852,46,Agent,1,28,Q2,Moderate,Monthly,1,1
EU100853,38,Online,0,17,Q1,Moderate,Annual,5,0
EU100854,50,Agent,1,50,Q3,Moderate,Quarterly,0,0
EU100855,52,Agent,1,18,Q3,Moderate,Annual,1,0
EU100856,47,Online,1,32,Q3,Moderate,Monthly,1,0
EU100857,38,Agent,1,23,Q2,High,Monthly,3,0
EU100858,48,Online,0,6,Q3,Low,Monthly,2,0
EU100859,26,Online,0,29,Q3,Low,Monthly,2,0
EU100860,69,Agent,0,6,Q3,Moderate,Annual,5,0
EU100861,50,Online,1,33,Q3,High,Monthly,3,0
EU100862,38,Online,1,48,Q4,Low,Monthly,1,1
EU100863,31,Online,0,32,Q4,High,Monthly,1,1
EU100864,27,Agent,0,17,Q2,High,Quarterly,1,0
EU100865,47,Agent,1,4,Q4,Low,Monthly,1,0
EU100866,70,Online,1,48,Q1,Low,Quarterly,5,0
EU100867,67,Online,1,58,Q4,Moderate,Monthly,5,0
EU100868,69,Agent,1,31,Q1,Low,Monthly,1,0
EU100869,42,Agent,0,22,Q2,Low,Monthly,2,0
EU100870,62,Agent,0,27,Q1,Moderate,Annual,0,0
EU100871,59,Agent,1,54,Q3,Moderate,Quarterly,2,1
EU100872,39,Online,0,21,Q1,Moderate,Monthly,2,0
EU100873,49,Online,0,20,Q4,Low,Monthly,2,1
EU100874,61,Agent,0,34,Q1,Moderate,Monthly,0,1
EU100875,52,Online,0,23,Q3,Moderate,Monthly,2,1
EU100876,34,Agent,0,44,Q3,Moderate,Quarterly,5,0
EU100877,63,Online,1,16,Q3,Low,Monthly,0,0
EU100878,41,Agent,1,6,Q4,High,Monthly,1,1
EU100879,63,Agent,0,16,Q2,Moderate,Quarterly,1,0
EU100880,46,Online,1,7,Q1,Moderate,Monthly,2,0
EU100881,50,Agent,0,14,Q2,Moderate,Monthly,1,1
EU100882,68,Agent,0,3,Q2,Low,Monthly,3,1
EU100883,49,Agent,1,33,Q3,Low,Monthly,5,0
EU100884,41,Agent,1,49,Q1,Low,Monthly,2,0
EU100885,37,Agent,1,52,Q2,Moderate,Monthly,0,0
EU100886,44,Agent,0,36,Q4,Moderate,Monthly,3,0
EU100887,49,Online,0,39,Q4,Low,Monthly,1,0
EU100888,28,Online,1,29,Q4,High,Quarterly,3,0
