Cust_ID,Age,BillAmt_Product,BillAmt_Service,BillAmt_Pre,Vintage
64040,31,51028,18383,35397,5
81257,64,97950,35806,59504,8
75595,54,71470,34607,59732,6
32771,27,12268,4450,10783,1
77106,57,71547,33036,65977,8
66629,48,73906,32346,40702,6
42204,36,28580,19637,36559,4
61799,43,39606,12609,30309,5
53707,35,45618,15518,33791,3
48862,32,27459,14043,37384,4
32988,29,10995,3278,12390,1
40094,31,40193,14926,31265,5
72866,64,94364,34700,66945,5
54133,44,40511,19461,30457,5
54364,34,29863,13587,35018,4
20953,26,10405,2941,12672,1
71064,57,70585,36342,69017,8
72341,63,78375,46955,40873,5
71982,57,70125,42151,42052,6
48749,30,42222,13271,35791,4
78182,54,94676,33498,68721,7
57502,41,41863,19355,37802,5
92030,28,10888,42,45769,1
87532,48,94421,44746,42204,6
21210,27,19617,4676,11884,1
56287,31,41445,15940,23342,5
79145,65,85470,33374,40534,5
91716,59,69865,44376,69249,6
59365,39,29180,15735,21019,3
32570,26,6475,4383,10232,1
38428,29,6792,3700,12864,1
17047,29,5138,3763,13535,1
43693,41,46341,12236,33205,3
83845,53,68363,42534,54842,6
76365,50,94033,33479,59132,6
76092,45,75528,46816,69769,5
52946,42,52207,14884,27210,3
15729,27,17693,4437,12834,1
43788,36,42207,18697,23769,5
54411,39,30664,14983,29693,5
12580,27,13699,4766,14947,1
45558,32,46869,19799,22305,4
54673,35,49832,15667,35109,5
47083,44,26529,17009,27923,4
54828,35,47603,15365,33390,4
50154,39,46438,17322,38965,2
15155,29,5055,2708,12632,1
20736,27,17099,3089,12654,1
85242,45,73553,49063,59751,6
73787,54,92105,33970,54936,8
59232,36,29351,15315,35896,5
20071,27,8386,4538,13906,1
57604,39,46799,17372,31497,2
57381,41,54120,17012,25321,5
67365,52,91640,30715,43408,8
14254,26,19569,3025,11343,1
35835,28,6410,4869,13112,1
57426,36,36629,17280,34224,4
24171,29,15870,2953,13282,1
71750,48,79791,42610,46522,8
32158,25,5506,4321,11950,1
64835,34,32481,16217,37708,4
79026,62,85688,30847,49639,8
66382,61,81103,49020,67701,7
81256,45,73782,48967,67744,8
33377,26,19279,3664,14939,1
68188,59,85695,48896,41622,6
15537,27,16161,3843,10299,1
44828,39,57553,12911,30218,4
71688,63,67303,45791,49932,7
75491,47,96145,32552,59041,5
56793,36,33565,12115,28468,2
63407,31,58130,16814,38714,2
83696,56,75490,35448,40283,5
43590,36,26580,17962,36869,4
46824,42,29064,12694,34562,3
26562,29,5346,4114,10390,1
24368,27,14711,3211,11183,1
74668,46,93474,32380,57703,5
69757,48,66618,44659,53459,6
88645,63,91552,34502,51832,7
45824,30,45440,18314,22048,2
80367,59,70955,39389,62393,6
40936,41,43003,14370,33702,4
86937,54,71116,45855,66167,7
68322,52,87631,45571,43567,7
80875,45,95503,48522,43858,5
78120,51,79003,45559,69398,5
47554,35,25084,18051,26367,5
24033,26,6339,3808,13573,1
90532,52,70226,47098,55285,7
43364,34,38845,16189,34181,5
45785,39,48167,12170,27975,3
44818,35,54358,18525,35775,2
54527,33,42800,16061,29945,3
40689,37,26615,18613,32661,5
12731,28,12028,3628,13010,1
41021,38,39305,16546,25048,5
69099,52,94875,35283,46890,5
87112,45,93145,38423,64504,6
84419,63,95824,48657,46396,8
60291,34,46455,13701,32608,2
35356,26,6303,4550,10589,1
29921,26,14951,3162,14541,1
42159,37,58932,18108,38834,2
17569,28,13755,2551,10202,1
25334,29,7572,4969,13462,1
22591,27,9403,2830,14699,1
51664,43,35502,15039,30766,4
84131,47,71117,38563,52743,7
35374,28,8716,3064,10923,1
17960,25,12186,2562,10606,1
79757,64,71128,48012,58176,6
71056,52,91637,48062,61010,8
65668,36,41361,14190,20304,2
56669,31,39432,15644,28750,5
91674,49,82460,44123,57924,7
46502,32,51302,18311,28232,4
50458,32,53008,16868,33059,5
86046,57,82223,44102,59382,7
73161,52,92105,35753,59437,8
62444,38,50208,16868,31039,2
36735,29,8458,2777,12703,1
48101,36,35836,18485,26422,5
30484,27,15484,4035,12070,1
79090,50,92429,42414,59679,6
53156,45,59132,18659,27402,4
20059,25,8141,2930,14558,1
53536,39,32549,17638,39079,3
14234,29,10031,3701,12621,1
78570,61,91407,45694,45103,8
55403,37,27161,19945,20525,2
13050,28,9756,4562,14269,1
57472,38,32792,16354,27727,4
55586,45,28013,13071,34109,3
65211,33,25622,14995,25975,5
25596,29,17324,4388,12059,1
88055,46,72420,49476,67892,8
73051,61,99914,47034,56496,6
59107,37,49156,16440,38590,5
45455,37,52346,15265,34557,4
55914,30,57497,13401,20880,3
69749,57,81046,47984,44686,5
18550,27,11449,2819,11970,1
36010,25,15936,4280,14523,1
14242,26,12333,3538,11581,1
37844,27,6448,2729,13703,1
37425,26,19291,3034,11862,1
66823,58,73563,31208,47241,6
86950,61,83634,44149,44066,7
75169,64,93909,38711,41579,8
16066,29,10447,4459,12680,1
81115,47,73263,49489,58240,6
86588,49,79187,31295,42692,7
30176,29,14100,4742,12946,1
37000,26,16610,2748,12054,1
45670,45,57183,14575,34972,2
44797,30,52608,16099,24955,4
41914,45,30011,15821,26712,2
42566,41,57467,19724,39233,4
64231,33,59309,15083,23364,2
88593,52,85357,36531,42096,5
85860,55,99584,34797,67874,8
81671,56,67255,48615,68711,5
19941,26,8526,3346,13174,1
12104,25,14273,4430,13038,1
74500,60,68281,33638,54950,6
25020,29,5051,3051,10470,1
81227,46,68350,49373,69280,7
17494,26,9468,3927,10813,1
91002,46,82281,43644,63755,5
69876,58,82223,42731,45367,6
60723,30,30470,13905,26783,4
56932,41,29560,16773,21142,4
45213,34,50543,15690,30223,5
78840,51,83370,35173,48260,8
34493,27,5338,3465,12065,1
83334,63,71077,33753,43845,7
86758,50,86870,32990,53548,7
19843,28,12632,3439,13626,1
33231,29,8450,3589,11709,1
43158,40,47559,17167,31171,2
50891,38,50979,13000,35921,4
19448,25,11522,4207,13298,1
53108,33,26698,13112,22119,5
91607,54,84144,49598,59595,7
41962,38,43527,15225,22382,2
87156,65,69911,39368,66817,5
58342,41,52345,18582,35593,4
35231,26,7045,4441,13488,1
48898,32,59450,14379,29150,4
89727,63,71378,44292,55657,6
16641,28,6228,4646,10829,1
20885,27,13177,3695,13153,1
68146,51,96789,39209,65984,6
16739,27,6420,3902,11998,1
18588,27,13181,3803,11036,1
22797,29,19719,4837,10259,1
87328,47,82712,46046,69432,8
32589,25,18722,2949,13821,1
36895,28,17719,2596,14155,1
62615,32,49354,18830,33788,2
19063,28,8876,3511,13479,1
48145,39,58197,13858,36222,2
24230,29,9758,2669,12810,1
45685,42,46920,19834,35835,4
62908,31,28102,14160,29912,4
55276,30,50219,15833,38048,3
43203,37,46468,13574,23161,4
18308,26,15833,3738,13024,1
72232,61,81935,37625,68560,5
44858,40,52507,17030,31619,2
88946,59,70147,34342,53162,5
17672,28,7276,3161,11118,1
48242,44,59968,18858,36272,4
39915,33,51855,16783,32018,5
83512,48,86245,31729,59680,8
65542,34,41317,14622,23893,5
53910,45,57068,19501,31757,4
16822,29,14013,3150,14560,1
48316,32,56232,15305,20297,2
91628,45,84923,32118,62752,7
80843,59,98855,45662,46633,5
41917,41,39688,14791,20878,2
64725,30,46839,16291,35154,3
18481,29,15298,2704,10750,1
62847,34,32039,17086,20294,5
84550,52,82211,41636,41144,7
53867,44,38568,19373,25225,4
17259,26,19008,2873,12118,1
34393,25,9476,3009,10962,1
14840,26,13834,2535,13490,1
26497,27,9908,4835,13640,1
87503,49,75317,30899,41740,8
79335,65,89994,46134,53659,5
70227,49,93080,48391,56900,7
19970,29,18609,3976,11181,1
69287,51,76985,47848,61494,8
80844,49,94449,39437,63979,6
35582,27,9552,4962,13342,1
45074,35,56721,16114,36130,5
64182,40,46538,18402,37698,2
35478,27,8954,3060,14382,1
77352,65,69130,37370,56305,6
26599,27,19924,4604,13079,1
42426,40,32953,16847,31216,5
36610,28,7225,4136,12645,1
27821,25,18210,4417,11448,1
80958,55,98400,45398,67981,5
57503,44,41639,18433,31301,4
31588,27,9077,4583,10073,1
17070,29,6685,2578,11707,1
74834,53,70123,49915,64181,6
74386,52,88857,32441,68294,5
90448,61,91445,39816,64432,7
90312,60,81833,49373,45235,6
16250,28,13200,2616,10268,1
28200,28,8868,4477,11250,1
37960,28,8301,2929,12773,1
51803,38,55318,19054,29895,4
91155,49,79680,30330,59264,8
88189,64,83519,35349,58839,7
87566,49,97242,35883,61080,7
43808,44,39768,13646,39312,2
84837,52,77640,42063,66501,7
60865,31,50481,16847,20497,5
20975,25,6209,4604,10335,1
79059,62,75454,31922,68624,6
81948,49,74474,47717,54621,8
62258,43,51842,13961,32420,2
33097,28,11431,3469,12433,1
84407,52,91952,47695,68061,6
85976,62,68067,48953,65379,7
36250,27,19674,4982,14974,1
77747,48,74299,47267,48038,6
73641,61,99902,36130,49569,5
57933,43,40689,16047,28424,4
28559,29,13081,2785,12164,1
57063,43,55409,18715,24259,4
78885,58,77733,35810,64788,5
66569,46,74375,33471,54664,8
88220,45,91953,42597,43523,8
16237,27,12555,3854,12452,1
44335,33,30586,18729,35095,3
78567,64,97693,45509,46761,7
36245,29,13872,3513,12745,1
69750,48,95036,40104,53576,5
88755,65,87536,31805,57342,7
20773,25,10017,3591,10251,1
38803,25,12658,4181,10956,1
73273,61,75194,46435,68315,7
13132,26,18991,3254,10089,1
23976,25,16621,3862,13081,1
53270,45,39196,13934,30687,2
27186,29,8603,3867,14356,1
19647,26,12080,3213,12333,1
43756,45,43898,12534,34224,5
41589,30,37727,13288,31159,5
24709,26,18203,3575,11804,1
61668,44,48217,13898,33693,5
21355,27,15560,4254,14268,1
34415,25,18563,2671,10167,1
43948,30,38462,12108,30352,2
83445,49,88330,49226,50633,7
51578,42,38743,13406,36964,4
89428,50,76163,40208,59233,5
38165,27,12324,4053,13351,1
66845,63,90891,36433,46653,8
47376,31,44459,19888,30547,4
35980,28,15583,4860,13565,1
75689,58,67318,40706,48145,8
91738,56,83157,40140,49366,6
40345,45,39410,13472,39558,2
86098,58,81323,37165,54684,8
21771,27,14874,2669,13869,1
20924,28,13639,2751,12468,1
29911,25,19037,3867,12087,1
34131,25,19105,4011,12992,1
23699,26,14203,3533,14087,1
91085,52,83384,34841,59511,8
88353,54,98562,33453,66750,7
35728,28,14094,2965,12990,1
20794,26,18523,3931,10468,1
74199,48,78823,44986,54839,6
48547,30,59931,17192,28865,3
84556,65,79504,37621,60673,7
48382,35,47854,12839,35010,2
38451,28,6081,3386,12784,1
29795,25,18849,2696,13619,1
53546,32,50005,18962,33793,5
81852,60,85005,42976,64097,5
58213,30,56478,13059,38981,3
57423,45,37268,13687,25412,5
55723,32,25865,15782,23914,2
58533,38,53448,18476,27061,2
77433,56,77000,41589,61300,6
60678,39,56157,17756,38920,2
38693,27,15983,4112,10658,1
67255,46,89137,31395,45056,7
86978,64,90558,35446,53563,5
89321,56,84799,35478,47381,6
81832,54,97792,33590,42927,8
20371,25,9343,3840,12871,1
43439,45,27557,14214,34763,4
85191,54,88666,33215,67665,6
23389,29,5472,3115,12367,1
87839,50,96600,49177,48591,8
84746,47,82185,49497,42548,8
55168,41,30011,15898,27769,5
63633,43,38762,19894,34606,5
83367,60,90311,31296,49075,7
22887,25,11104,3863,12731,1
28901,28,15846,3845,13793,1
57980,39,30876,12831,25225,5
28121,28,18738,4422,13572,1
41414,36,45233,18727,31247,3
26864,29,10133,2891,14209,1
15751,25,18369,3218,10778,1
51537,38,50413,18958,28412,4
43763,40,36748,14284,32017,2
13089,26,12086,3120,14566,1
55495,35,52345,18406,24067,2
84446,46,95647,42682,42749,7
62110,30,26290,12421,33596,2
33038,25,11369,4987,13254,1
19879,25,6958,4071,12448,1
14142,28,8273,2675,11396,1
85167,58,77734,44969,50960,6
32108,29,10945,3319,12626,1
34336,25,7619,4244,10857,1
90883,48,80468,44458,62661,6
35483,27,7468,4381,11722,1
88807,55,76710,38122,40861,5
35384,25,6622,2706,10954,1
41406,45,52211,14907,39794,2
51874,31,25587,18291,33097,5
61507,42,52402,14767,25862,2
78409,58,87826,32216,56114,6
83428,52,97117,46582,55296,7
43105,31,36037,13365,20637,5
26337,25,15358,4679,14323,1
20858,29,7701,2537,10868,1
27599,29,7135,4714,13298,1
56944,34,41374,15200,27440,5
69640,58,98617,44156,56826,5
44417,43,55316,18765,32361,3
83829,65,70549,39868,56510,7
73827,52,83910,41478,62182,8
26702,28,9821,4989,13288,1
53457,33,39803,12901,26786,4
20769,26,13215,3236,11230,1
81891,64,93606,35501,52239,6
59038,36,29344,12436,32113,2
34014,25,10763,4468,10790,1
79555,56,71609,47377,51231,8
18566,29,17473,2689,10946,1
43741,41,54787,13345,32146,2
23850,25,15325,2700,13565,1
45262,33,57387,19414,25034,4
73418,49,75284,45887,62439,5
39879,33,30851,19204,23699,5
76046,65,72903,31756,42432,5
51585,36,28887,14567,36665,2
21579,25,6301,4786,11073,1
80848,56,83261,36595,45153,5
25781,25,17697,4288,12425,1
27552,25,5191,2826,11809,1
67987,47,82743,36791,48935,8
52790,37,39362,17809,24088,2
17393,25,5250,4940,10245,1
48056,41,28290,19003,37701,4
19986,27,15488,3641,11988,1
72156,55,83687,47155,44290,7
73960,57,89816,42655,58094,6
71196,54,77781,44345,54964,7
56461,31,27955,18577,29336,3
87857,50,72081,30581,45779,7
17481,25,13210,3741,10778,1
73598,61,96913,33169,40900,8
35791,25,12723,3524,11060,1
27935,29,9696,4748,12521,1
89291,51,73947,32348,43859,6
67643,61,72935,44051,45168,6
68449,64,78199,48740,40813,8
18114,26,9912,4258,14736,1
31360,29,11700,3337,12800,1
60305,32,51020,18848,21857,2
72737,57,76923,45804,64173,8
75721,57,70657,31402,49162,5
54384,44,26474,15825,26878,5
49050,32,57461,17073,38022,5
37455,26,13162,2810,11185,1
21209,26,12995,4999,14587,1
58091,38,40042,16118,22728,5
80203,61,95994,46973,46656,6
84616,49,81217,45626,50820,6
33427,25,11070,2748,10610,1
15641,26,12613,3215,14831,1
80937,55,71329,41039,66971,7
13035,28,5892,3618,12744,1
75759,54,98745,45789,45601,7
23522,29,11787,4043,10343,1
79010,56,99007,37551,59685,7
30578,27,16102,4071,11383,1
38887,28,19587,3678,13501,1
80642,47,76943,34904,65198,6
73512,47,85761,38245,42413,6
69882,49,87553,44575,49497,6
36011,25,12770,2931,10466,1
47521,41,52771,14063,35367,5
68672,59,91524,44259,68247,6
56892,43,57394,17044,35342,4
64549,30,26900,18144,35858,5
17244,27,9868,2836,10533,1
37829,25,17169,4230,12111,1
71932,64,79258,36860,65479,8
47062,45,28437,12088,20499,4
46178,35,40525,12628,36173,3
49074,45,43914,15696,39009,5
27015,29,6313,3973,12429,1
69771,55,76658,43450,64626,7
45707,36,45617,16557,32356,4
46430,37,38473,17341,28615,4
49603,39,46185,13872,22059,4
32966,29,13606,4085,10310,1
13756,27,11941,4084,13917,1
26648,25,12346,3059,14973,1
90406,64,78842,44129,48585,7
37662,28,18141,4842,11487,1
23462,27,19364,2897,14594,1
42675,32,55243,14702,29640,4
39483,33,59538,12273,27819,4
75744,63,84485,33738,50559,5
56393,40,33031,19545,32366,2
23781,25,14997,2541,11387,1
55304,41,30534,14245,27817,3
67998,54,74244,43104,40326,6
57864,41,38421,19267,22162,3
46703,38,44643,19251,20363,5
35354,28,8564,4077,13198,1
62650,37,57292,12732,33213,2
33963,29,16147,2578,11726,1
84611,53,71812,32682,56168,7
65126,33,28381,15662,26968,5
71922,55,92889,30076,42998,7
55983,31,51788,13180,20732,5
81325,47,74127,48117,62971,8
39360,39,42107,14069,23888,3
80746,60,67558,38377,69132,8
17601,25,7543,4083,10309,1
18945,25,8301,4899,14363,1
62131,43,46339,18207,33389,3
43685,36,33263,17892,26006,5
65523,42,25708,15367,38415,3
34745,27,7849,2573,12479,1
70415,46,96575,46807,47848,7
47222,45,45427,14475,29133,2
17308,29,9189,3062,11988,1
36627,26,19973,4209,14655,1
16312,27,18220,3682,14505,1
27388,28,7166,3242,13273,1
84194,61,72473,34129,56639,6
22970,27,15098,3069,11291,1
24984,28,9620,2824,11098,1
32749,26,12170,4388,11113,1
14507,28,12336,4332,11347,1
79136,47,82283,48518,43364,8
24240,27,15151,3481,10829,1
23255,29,10339,4922,12161,1
20187,28,13766,3056,12868,1
14278,29,19830,3934,11930,1
87997,60,93042,34789,43520,8
75660,60,65828,48923,43364,7
44833,38,54333,17308,39246,4
41911,44,38888,16655,31207,2
25481,26,14608,4989,12488,1
22561,26,10140,3257,11640,1
37018,26,12256,4933,11648,1
84805,58,86037,47533,61107,8
64472,38,54337,13090,36337,2
13315,25,6826,3421,13262,1
71183,61,89477,31378,66631,6
25498,29,8182,3536,10953,1
48833,35,36065,17274,36028,2
87169,61,99621,40769,52173,6
64335,36,44412,13890,37091,2
61111,44,50309,12082,24112,4
78284,51,91990,45443,43515,8
81777,56,70386,41793,40245,7
90423,60,74790,43186,44528,8
85309,48,79146,44805,67362,5
41588,45,37767,14679,39839,2
89429,61,76719,49550,42131,8
49342,38,45412,15184,23078,3
41340,31,27827,16713,36914,5
28852,28,12241,3616,12222,1
19283,25,5730,4280,10458,1
88480,55,78409,38313,59493,6
78490,52,83812,39220,49637,7
54432,39,30337,14053,34465,5
63581,45,34971,16089,26047,4
86088,55,79760,30503,54352,6
61318,43,56376,18248,22834,2
25790,29,13933,4911,12754,1
36792,25,18553,3019,13056,1
12305,26,6666,4614,13530,1
48670,30,42828,18468,23252,5
55798,34,39164,19233,30086,3
24851,25,17233,3766,12728,1
58172,35,43685,17092,36563,3
27589,29,18618,4858,12066,1
29071,26,5452,4920,12387,1
30514,27,18366,3603,13657,1
29279,28,11964,2956,11338,1
37094,25,11219,2736,14036,1
17431,28,16952,3569,11965,1
84828,58,74944,36892,42429,5
85445,53,79473,43104,41708,5
58610,38,32416,17516,27597,2
50965,44,38753,18823,34621,3
84271,63,89562,32371,64982,6
65582,35,59189,17332,38057,5
39068,35,45402,17997,24880,3
13181,26,7579,3237,10645,1
15145,27,6429,4362,10169,1
20941,29,15532,3059,12857,1
15159,29,15655,3233,11431,1
34491,25,6880,3884,11217,1
62489,40,46374,19896,20382,4
67736,47,77543,38213,57174,8
20439,29,7316,2626,11667,1
19494,27,12872,4262,11047,1
74438,63,97119,46307,41070,8
73477,52,72522,46324,50643,6
48250,45,48426,19715,28635,5
31639,27,9012,2659,10983,1
18775,26,12167,3958,12208,1
63391,33,40032,12382,35411,3
82032,52,89203,48109,41303,6
83182,65,83506,42994,60297,7
63838,32,48578,14586,26860,3
14090,27,17502,3252,14075,1
87271,48,92393,44187,41957,8
91981,49,86293,31468,47056,5
79269,64,88223,44089,58635,6
71819,51,88056,34201,54283,5
64105,30,45843,19777,34558,2
45820,36,27195,15745,32189,2
70688,65,78052,48255,57780,7
82665,63,81111,46676,63323,8
64184,39,53775,12764,35174,2
60743,35,33321,17114,32156,2
50777,36,33880,16245,30138,3
52113,39,29944,13949,27565,3
58164,39,28871,16192,25147,5
28945,26,16447,4361,13069,1
78004,53,72830,30803,66576,5
83434,55,94671,46884,52241,6
20000,25,9073,4912,13291,1
82427,56,83865,30960,57481,5
33295,26,7229,4824,14849,1
75025,46,88785,42016,57864,6
42413,39,38908,15978,31062,5
44700,36,41762,16945,35865,2
28494,28,8500,3047,11265,1
66982,47,85349,31268,42473,5
58323,39,50608,14652,32707,5
51994,32,42463,12578,31213,5
53259,35,25296,18974,33958,5
78352,51,82556,35776,67072,5
45065,44,57838,13822,25042,2
21104,28,10349,3380,12382,1
45494,36,42695,12823,39169,5
61708,33,59221,18882,31987,2
67951,53,93936,48957,59411,8
44239,33,34790,14052,36168,2
13108,28,11602,3888,11571,1
63350,44,50242,12838,29822,4
58936,34,48666,13902,23214,3
75250,53,99588,36392,68670,5
84249,47,78126,45248,65817,5
67296,50,96693,32614,68752,6
62032,39,34917,19555,20404,4
88179,55,75735,31260,43860,6
13798,25,9731,4954,11266,1
44538,42,32345,15160,21458,3
79116,48,69991,49270,59616,7
88308,48,85935,38655,60912,7
40945,34,58112,17083,31664,3
13386,28,19861,4442,12919,1
13428,27,10156,4581,13168,1
65529,45,57766,17314,23392,3
19557,29,14362,4198,11985,1
90051,47,67055,35340,42296,5
53617,39,51189,15669,35180,5
83485,65,93265,41889,67082,7
64037,30,36047,12659,30571,3
26558,26,10604,2604,14520,1
63912,39,42539,13492,27561,3
12284,27,5697,3861,11763,1
82820,65,85345,34294,57078,6
59198,31,39593,14008,24891,5
44843,32,29735,13844,34323,2
71359,53,79760,36830,63693,7
33308,25,13255,4229,13106,1
79225,49,93859,43738,62972,8
75865,49,88695,42192,51277,6
16489,29,12555,3304,13037,1
88493,54,89158,33973,50055,7
48785,33,50223,17803,22073,3
25759,26,7795,3302,10107,1
40042,42,57193,15960,39130,5
83775,60,78321,36372,69535,8
