customer_id,age,gender,annual_value_eur,recency_days,visit_frequency,distance_km,customer_vintage_months,campaign_response
CUST_100521,36,Male,1039,286,5,0.6,31,1
CUST_100522,34,Female,1579,105,12,2.5,70,1
CUST_100523,73,Male,530,242,3,3.7,45,0
CUST_100524,36,Male,1753,235,12,4.4,31,1
CUST_100525,45,Female,1130,176,13,7.8,111,1
CUST_100526,72,Female,1500,211,7,7.9,61,0
CUST_100527,43,Male,426,31,3,1.0,48,1
CUST_100528,54,Female,1009,235,12,4.4,104,1
CUST_100529,43,Female,1202,242,8,6.6,45,0
CUST_100530,70,Female,1715,153,9,2.1,109,1
CUST_100531,40,Male,1540,196,13,6.1,60,1
CUST_100532,26,Male,1004,269,12,7.1,61,0
CUST_100533,29,Male,1359,170,2,5.4,52,0
CUST_100534,70,Female,1828,357,3,2.8,52,1
CUST_100535,18,Male,1100,323,12,7.4,76,1
CUST_100536,18,Female,1046,336,13,7.1,115,0
CUST_100537,64,Male,255,232,7,5.8,81,0
CUST_100538,51,Male,1060,184,5,3.0,62,1
CUST_100539,49,Female,330,359,10,6.4,26,0
CUST_100540,71,Male,1143,275,7,2.7,67,1
CUST_100541,65,Female,1694,32,2,2.2,79,1
CUST_100542,42,Male,140,177,14,4.2,49,1
CUST_100543,57,Male,1817,65,14,8.0,102,1
CUST_100544,62,Female,1035,198,4,6.5,88,0
CUST_100545,70,Female,1186,27,1,5.9,115,1
CUST_100546,18,Female,949,151,5,3.7,94,1
CUST_100547,33,Male,343,303,8,2.6,44,0
CUST_100548,56,Male,809,268,1,6.9,36,0
CUST_100549,22,Male,2249,85,7,4.6,53,1
CUST_100550,39,Female,652,66,7,6.5,119,0
CUST_100551,46,Female,406,133,7,4.0,44,1
CUST_100552,72,Female,1271,82,1,6.1,91,0
CUST_100553,20,Male,1157,319,12,7.0,22,0
CUST_100554,29,Male,1038,328,11,3.3,2,0
CUST_100555,43,Female,1207,98,3,0.3,7,1
CUST_100556,33,Male,1522,73,11,2.2,16,1
CUST_100557,68,Female,906,327,2,7.3,88,0
CUST_100558,54,Male,1297,30,5,5.6,94,1
CUST_100559,39,Male,1712,125,2,6.0,44,0
CUST_100560,74,Female,702,210,13,2.7,112,1
CUST_100561,46,Male,100,272,14,5.7,110,0
CUST_100562,31,Male,1535,213,5,5.2,65,0
CUST_100563,45,Female,2451,133,5,1.6,118,1
CUST_100564,22,Female,1196,157,4,7.8,91,0
CUST_100565,64,Male,1301,47,11,3.0,73,1
CUST_100566,66,Female,1052,357,7,2.8,71,1
CUST_100567,47,Male,1994,363,10,3.1,69,1
CUST_100568,63,Female,1161,22,6,0.9,61,1
CUST_100569,69,Male,1107,83,2,5.1,30,1
CUST_100570,22,Male,1655,234,4,2.1,42,1
CUST_100571,29,Female,958,60,13,6.5,91,0
CUST_100572,33,Male,558,188,14,3.3,74,1
CUST_100573,43,Male,1641,58,11,3.8,25,1
CUST_100574,43,Female,904,259,7,5.2,82,1
CUST_100575,65,Female,712,162,9,6.1,71,0
CUST_100576,38,Male,2250,301,9,2.0,57,1
CUST_100577,56,Female,1111,306,12,7.7,95,1
CUST_100578,53,Female,1447,2,3,5.1,32,0
CUST_100579,50,Male,1215,271,1,0.2,50,1
CUST_100580,47,Male,757,143,9,3.4,109,1
CUST_100581,54,Female,1545,188,8,3.6,75,1
CUST_100582,40,Female,1357,352,7,6.5,10,0
CUST_100583,27,Female,870,341,6,2.6,22,0
CUST_100584,71,Male,1417,224,14,2.8,95,1
CUST_100585,22,Male,943,180,10,0.7,41,1
CUST_100586,53,Male,648,23,7,2.4,47,1
CUST_100587,51,Male,597,355,11,5.8,14,0
CUST_100588,69,Male,1335,37,9,5.2,3,1
CUST_100589,48,Male,1009,107,6,0.8,88,1
CUST_100590,27,Male,1951,297,14,1.1,78,1
CUST_100591,36,Female,1179,229,14,3.1,53,1
CUST_100592,49,Female,807,313,10,6.0,16,0
CUST_100593,18,Male,1279,97,3,6.7,119,1
CUST_100594,73,Male,553,281,13,0.3,61,1
CUST_100595,22,Male,1158,110,14,2.8,28,1
CUST_100596,62,Female,1360,37,3,3.5,35,0
CUST_100597,21,Male,1298,40,4,7.3,104,1
CUST_100598,33,Female,1851,85,10,4.1,2,1
CUST_100599,41,Female,2499,302,13,2.3,61,1
CUST_100600,33,Female,1536,188,14,3.2,56,1
CUST_100601,72,Female,1789,240,14,3.6,98,1
CUST_100602,19,Female,2472,358,10,5.4,55,0
CUST_100603,66,Male,697,354,8,0.5,18,0
CUST_100604,45,Male,1265,19,10,3.2,71,1
CUST_100605,49,Female,961,347,9,5.2,49,0
CUST_100606,44,Male,1621,325,14,2.4,102,1
CUST_100607,37,Female,1336,261,8,4.8,42,0
CUST_100608,41,Female,791,158,11,3.0,7,1
CUST_100609,29,Male,1205,304,10,6.1,4,0
CUST_100610,67,Male,1723,112,2,0.7,43,1
CUST_100611,52,Male,548,144,4,7.4,80,0
CUST_100612,50,Male,801,256,4,1.5,59,0
CUST_100613,50,Male,726,18,12,1.4,49,1
CUST_100614,68,Female,1363,184,2,6.8,60,0
CUST_100615,60,Male,1820,287,13,7.0,6,0
CUST_100616,54,Male,195,131,8,0.9,20,0
CUST_100617,29,Male,1247,281,3,7.3,31,0
CUST_100618,20,Female,738,245,2,2.3,83,0
CUST_100619,18,Male,1703,8,7,5.0,116,1
CUST_100620,50,Female,1082,193,1,0.7,22,0
CUST_100621,57,Male,1265,318,6,3.2,85,0
CUST_100622,27,Male,1199,7,13,3.7,82,1
CUST_100623,60,Female,1762,136,13,4.9,32,1
CUST_100624,61,Male,2224,19,3,4.3,47,1
CUST_100625,46,Male,633,139,13,3.8,34,1
CUST_100626,30,Female,724,177,3,7.7,115,0
CUST_100627,29,Male,1361,11,5,1.6,27,1
CUST_100628,48,Female,792,41,14,1.4,102,1
CUST_100629,63,Female,1667,114,3,5.8,44,1
CUST_100630,19,Female,1747,180,12,0.8,30,1
CUST_100631,68,Female,927,194,4,4.0,33,0
CUST_100632,67,Female,818,196,13,4.0,27,0
CUST_100633,52,Male,1063,348,13,2.6,119,0
CUST_100634,40,Male,1252,225,3,7.5,56,0
CUST_100635,34,Male,1357,331,7,2.4,23,1
CUST_100636,43,Female,100,323,3,2.4,43,0
CUST_100637,25,Female,716,261,14,2.0,83,1
CUST_100638,46,Female,998,116,10,1.3,54,1
CUST_100639,43,Female,802,150,4,3.0,95,1
CUST_100640,27,Male,100,118,2,5.5,68,1
CUST_100641,43,Male,256,165,2,6.0,53,0
CUST_100642,51,Female,547,252,9,6.5,83,1
CUST_100643,68,Female,1142,267,11,1.7,117,1
CUST_100644,58,Male,982,44,1,0.5,102,1
CUST_100645,24,Female,884,181,1,7.8,40,0
CUST_100646,21,Female,1598,77,10,0.3,60,1
CUST_100647,70,Female,1598,116,1,7.7,86,1
CUST_100648,67,Male,1275,67,14,6.7,9,1
CUST_100649,62,Male,1260,13,3,7.3,95,0
CUST_100650,28,Female,772,92,2,3.2,10,0
CUST_100651,46,Male,832,246,3,1.7,10,0
CUST_100652,73,Female,346,267,14,4.9,30,0
CUST_100653,53,Female,1075,139,5,6.0,10,1
CUST_100654,42,Male,1593,341,9,1.2,58,1
CUST_100655,38,Female,1877,244,2,6.4,36,1
CUST_100656,74,Female,1078,341,12,1.8,82,1
CUST_100657,53,Male,1446,273,11,4.0,44,1
CUST_100658,27,Female,100,304,14,6.9,57,1
CUST_100659,54,Female,984,191,1,1.7,43,0
CUST_100660,26,Female,972,97,11,2.1,112,1
CUST_100661,41,Male,1946,331,6,0.7,83,0
CUST_100662,52,Female,1396,205,3,1.3,107,0
CUST_100663,66,Male,1447,137,13,1.3,23,0
CUST_100664,52,Female,1421,77,7,1.8,4,1
CUST_100665,65,Female,1223,37,6,2.4,12,1
CUST_100666,53,Female,1966,286,11,6.6,49,1
CUST_100667,35,Female,100,303,7,7.3,24,0
CUST_100668,66,Male,1273,135,13,3.4,13,1
CUST_100669,56,Male,1765,142,13,1.2,68,1
CUST_100670,49,Female,254,254,5,1.9,91,1
CUST_100671,41,Female,1619,48,1,5.9,102,0
CUST_100672,40,Female,819,255,14,5.5,103,1
CUST_100673,49,Female,1255,134,3,7.7,72,1
CUST_100674,54,Female,810,290,3,0.3,90,1
CUST_100675,29,Female,1680,208,7,6.1,34,0
CUST_100676,66,Female,1056,101,14,4.1,9,1
CUST_100677,72,Female,1623,46,13,7.2,10,1
CUST_100678,30,Male,1418,70,3,4.7,115,0
CUST_100679,40,Male,803,136,11,3.7,65,1
CUST_100680,42,Male,1451,280,5,5.4,112,0
CUST_100681,52,Female,868,67,4,6.7,114,0
CUST_100682,58,Female,1232,4,4,2.4,72,1
CUST_100683,47,Female,1047,224,13,1.0,74,1
CUST_100684,34,Male,1650,1,7,3.6,54,1
CUST_100685,66,Female,1470,290,1,1.9,43,1
CUST_100686,37,Male,1185,109,7,3.6,113,1
CUST_100687,65,Female,857,265,8,7.9,59,0
CUST_100688,42,Male,566,63,3,4.7,89,1
CUST_100689,39,Male,1268,266,3,5.6,95,0
CUST_100690,30,Male,884,138,4,5.5,103,1
CUST_100691,36,Female,261,44,13,6.6,59,1
CUST_100692,66,Male,535,262,6,7.6,67,0
CUST_100693,53,Female,2013,216,14,5.3,61,1
CUST_100694,29,Female,870,121,7,3.9,103,1
CUST_100695,58,Female,1741,152,1,2.7,38,0
CUST_100696,36,Female,1022,213,13,3.0,99,1
CUST_100697,29,Female,1820,234,4,2.8,8,0
CUST_100698,26,Male,1784,351,12,2.7,65,1
CUST_100699,24,Female,787,111,7,5.6,5,0
CUST_100700,45,Female,206,361,11,4.8,115,0
CUST_100701,31,Female,248,320,2,1.8,91,1
CUST_100702,48,Female,796,222,1,7.8,109,0
CUST_100703,69,Female,2145,226,1,3.5,90,0
CUST_100704,36,Male,995,210,10,4.6,43,1
CUST_100705,64,Male,1273,71,14,5.7,60,0
CUST_100706,33,Female,1852,360,14,5.0,118,1
CUST_100707,70,Male,1255,89,6,2.6,26,1
CUST_100708,22,Male,1238,262,12,6.4,11,1
CUST_100709,52,Female,1511,188,5,1.1,34,1
CUST_100710,29,Male,1344,112,1,4.6,105,0
CUST_100711,42,Female,1150,239,10,2.3,2,1
CUST_100712,69,Male,839,256,3,5.0,21,1
CUST_100713,38,Male,1239,150,11,1.9,115,1
CUST_100714,53,Male,1747,127,7,6.2,26,1
CUST_100715,70,Female,2091,319,12,2.0,76,1
CUST_100716,40,Male,1346,274,9,7.1,73,1
CUST_100717,33,Male,1578,333,13,6.9,105,0
CUST_100718,74,Female,1335,139,9,3.0,87,1
CUST_100719,56,Female,1156,103,6,3.2,106,1
CUST_100720,62,Male,1457,242,3,5.7,5,0
CUST_100721,70,Female,1795,117,1,0.9,9,1
CUST_100722,59,Male,757,214,3,0.8,119,1
CUST_100723,56,Male,474,17,10,1.3,50,1
CUST_100724,31,Female,933,179,2,4.6,10,0
CUST_100725,48,Female,1306,224,11,1.4,113,1
CUST_100726,22,Female,1635,270,5,2.4,58,1
CUST_100727,52,Male,705,313,8,5.2,10,0
CUST_100728,40,Female,100,349,5,0.3,78,1
CUST_100729,46,Male,945,134,1,1.6,36,1
CUST_100730,60,Female,1103,114,3,7.5,74,1
CUST_100731,28,Male,619,132,12,5.4,56,1
CUST_100732,35,Female,822,139,5,2.6,118,1
CUST_100733,64,Male,1634,232,7,0.6,62,0
CUST_100734,29,Female,1239,92,5,4.8,114,1
CUST_100735,26,Male,1373,267,14,1.9,37,1
CUST_100736,27,Female,1022,99,10,7.7,41,1
CUST_100737,61,Female,823,207,5,5.6,102,1
CUST_100738,34,Male,1019,8,7,7.8,48,1
CUST_100739,55,Female,1449,321,13,6.8,22,0
CUST_100740,24,Male,454,93,8,4.0,87,1
CUST_100741,63,Male,2025,158,14,5.4,80,1
CUST_100742,30,Female,1487,360,8,6.5,61,1
CUST_100743,57,Male,932,99,7,4.7,75,1
CUST_100744,59,Female,1607,225,13,0.7,117,1
CUST_100745,26,Female,1811,340,14,3.9,111,1
CUST_100746,67,Male,1035,208,3,1.2,115,1
CUST_100747,44,Female,1092,73,11,5.8,99,1
CUST_100748,19,Male,1947,59,2,5.5,48,1
CUST_100749,22,Male,2259,287,1,7.9,64,0
CUST_100750,46,Female,1215,64,6,5.1,117,1
CUST_100751,54,Female,621,256,13,6.4,84,0
CUST_100752,55,Male,965,48,9,2.3,37,1
CUST_100753,36,Male,1717,279,3,2.9,41,0
CUST_100754,25,Female,685,198,5,7.4,5,0
CUST_100755,65,Female,1096,158,9,6.1,100,1
CUST_100756,62,Female,1346,311,14,5.3,77,0
CUST_100757,18,Female,739,7,14,2.2,52,1
CUST_100758,39,Male,1748,248,9,5.6,17,1
CUST_100759,69,Female,1547,232,7,7.1,90,0
CUST_100760,34,Male,2205,106,14,2.0,116,1
CUST_100761,24,Male,1591,98,4,5.7,108,0
CUST_100762,42,Female,720,268,11,3.3,62,0
CUST_100763,62,Male,1465,60,2,1.1,52,1
CUST_100764,21,Female,1694,308,2,6.2,20,0
CUST_100765,53,Male,1720,140,4,1.5,103,1
CUST_100766,23,Female,812,328,1,2.2,97,1
CUST_100767,48,Male,752,190,14,6.3,94,1
CUST_100768,36,Male,630,125,4,6.0,16,0
CUST_100769,61,Female,2002,163,12,2.2,7,1
CUST_100770,71,Female,1511,60,14,7.5,94,1
CUST_100771,56,Male,789,31,11,1.9,66,1
CUST_100772,44,Male,1264,333,6,8.0,12,0
CUST_100773,27,Female,1138,76,6,6.0,43,0
CUST_100774,43,Male,714,243,7,3.3,40,1
CUST_100775,36,Female,1218,317,5,1.2,1,1
CUST_100776,56,Male,1295,258,9,2.7,58,0
CUST_100777,20,Female,2166,190,2,1.7,3,0
CUST_100778,62,Male,872,315,2,5.1,8,0
CUST_100779,30,Female,345,296,4,3.0,90,0
CUST_100780,67,Female,676,177,4,2.5,104,1
CUST_100781,45,Male,754,288,4,6.1,75,0
CUST_100782,37,Female,987,294,1,2.0,61,1
CUST_100783,45,Male,677,348,4,4.8,85,0
CUST_100784,25,Female,1611,207,12,1.7,5,1
CUST_100785,58,Female,642,215,5,5.8,104,0
CUST_100786,56,Female,1210,344,9,5.1,26,1
CUST_100787,18,Male,2200,141,3,6.4,85,0
CUST_100788,20,Female,1477,85,3,0.7,73,1
CUST_100789,30,Male,1425,182,14,1.8,17,1
CUST_100790,45,Female,2129,332,5,1.4,101,1
CUST_100791,74,Male,1823,128,10,1.7,115,1
CUST_100792,66,Male,1483,269,6,1.0,115,1
CUST_100793,42,Male,1045,39,3,4.6,66,1
CUST_100794,73,Female,1189,23,1,4.8,51,0
CUST_100795,50,Male,1164,242,10,6.8,119,1
CUST_100796,55,Female,999,107,8,3.5,47,1
CUST_100797,70,Male,1306,348,12,4.4,40,0
CUST_100798,23,Male,1375,142,1,7.9,92,0
CUST_100799,61,Male,578,145,2,4.3,27,0
CUST_100800,62,Male,2016,280,3,4.7,40,0
CUST_100801,49,Female,1405,245,6,8.0,1,1
CUST_100802,62,Male,1069,191,4,8.0,46,0
CUST_100803,64,Male,1311,290,4,3.5,11,0
CUST_100804,38,Female,1665,179,9,5.2,39,1
CUST_100805,33,Male,467,112,6,4.0,18,1
CUST_100806,71,Male,1147,214,12,5.8,91,1
CUST_100807,38,Male,607,138,2,7.5,47,0
CUST_100808,28,Male,2529,200,7,2.6,74,1
CUST_100809,54,Female,1269,7,13,6.6,100,1
CUST_100810,53,Female,611,346,3,5.3,21,0
CUST_100811,52,Male,3000,13,9,2.4,28,1
CUST_100812,36,Female,932,80,6,6.4,1,0
CUST_100813,37,Female,1095,286,8,3.5,14,0
CUST_100814,74,Male,1132,159,13,1.1,20,1
CUST_100815,35,Female,776,272,13,7.9,116,1
CUST_100816,64,Male,1324,201,1,3.5,73,0
CUST_100817,58,Female,100,150,2,4.4,45,0
CUST_100818,66,Female,1743,296,6,6.5,61,0
CUST_100819,31,Female,636,293,3,7.7,27,0
CUST_100820,32,Male,992,334,1,7.0,113,0
CUST_100821,48,Female,1576,272,6,4.3,56,1
CUST_100822,18,Male,1098,43,5,4.5,52,1
CUST_100823,70,Male,1118,319,13,2.4,68,0
CUST_100824,71,Female,694,15,9,3.8,37,0
CUST_100825,71,Male,2248,248,6,7.6,82,1
CUST_100826,20,Female,1466,172,5,5.9,31,1
CUST_100827,33,Male,659,218,1,0.3,49,0
CUST_100828,40,Male,1289,137,1,1.1,53,1
CUST_100829,74,Female,623,321,11,7.4,39,0
CUST_100830,28,Female,2061,227,1,6.8,10,0
CUST_100831,29,Female,1300,44,7,4.0,9,1
CUST_100832,27,Female,712,20,6,5.0,92,1
CUST_100833,49,Male,1549,119,14,2.5,92,1
CUST_100834,33,Male,1061,234,5,6.4,13,0
CUST_100835,25,Male,556,336,4,4.9,18,0
CUST_100836,55,Female,1391,356,11,5.6,12,1
CUST_100837,29,Male,1376,262,14,3.1,72,1
CUST_100838,41,Female,1769,83,13,3.6,87,1
CUST_100839,45,Male,1232,31,13,1.8,114,1
CUST_100840,70,Female,1254,322,11,7.6,5,1
CUST_100841,25,Male,1280,274,8,7.6,7,1
CUST_100842,45,Male,1998,234,11,6.6,15,0
CUST_100843,53,Female,1045,28,8,7.5,67,1
CUST_100844,43,Male,1435,252,5,5.4,18,0
CUST_100845,25,Female,1508,324,4,2.0,38,0
CUST_100846,67,Male,1375,253,2,6.1,26,0
CUST_100847,45,Male,1026,239,7,2.7,38,1
CUST_100848,45,Female,1260,314,5,3.6,59,1
CUST_100849,54,Female,1153,175,3,2.3,52,0
CUST_100850,58,Male,2180,194,9,3.5,33,1
CUST_100851,53,Male,971,180,9,5.5,21,0
CUST_100852,44,Male,744,295,11,1.1,17,0
CUST_100853,71,Male,1197,215,11,1.0,107,1
CUST_100854,34,Male,1162,203,10,5.5,62,0
CUST_100855,26,Male,1298,250,14,6.3,59,1
CUST_100856,50,Female,971,362,11,4.5,2,0
CUST_100857,70,Female,1255,257,8,1.6,64,1
CUST_100858,37,Female,1265,75,1,3.6,25,1
CUST_100859,30,Male,1653,344,12,6.1,41,1
CUST_100860,45,Male,1247,202,3,5.5,19,0
CUST_100861,65,Male,1251,142,2,1.1,38,0
CUST_100862,46,Female,1458,206,4,7.8,25,0
CUST_100863,30,Female,1634,199,2,1.9,39,0
CUST_100864,63,Male,708,171,12,1.9,4,1
CUST_100865,52,Male,574,316,11,3.8,3,0
CUST_100866,23,Female,2048,228,8,2.8,34,1
CUST_100867,35,Female,1552,179,1,7.9,106,1
CUST_100868,68,Female,1090,275,4,0.8,10,1
CUST_100869,22,Male,1210,62,5,2.6,113,1
CUST_100870,64,Male,1004,327,14,3.2,27,0
CUST_100871,42,Male,1306,204,10,4.0,112,1
CUST_100872,19,Female,714,133,4,0.3,90,1
CUST_100873,27,Female,1620,72,8,0.8,91,1
CUST_100874,73,Male,1288,78,2,2.2,1,1
CUST_100875,47,Male,1306,189,9,4.5,44,1
CUST_100876,67,Female,753,356,2,6.2,84,0
CUST_100877,62,Male,1462,71,2,5.6,52,0
CUST_100878,22,Female,765,263,13,4.6,25,0
CUST_100879,72,Female,854,306,2,3.3,74,0
CUST_100880,73,Male,1244,46,12,7.0,65,1
CUST_100881,50,Female,2454,224,10,3.8,80,1
CUST_100882,71,Male,1286,328,8,2.5,11,0
CUST_100883,18,Female,100,250,3,5.1,68,1
CUST_100884,35,Female,879,76,10,5.6,99,1
CUST_100885,49,Male,1542,74,11,3.3,77,1
CUST_100886,64,Female,636,142,14,0.4,85,1
CUST_100887,66,Male,1616,73,10,0.9,15,1
CUST_100888,28,Male,1279,102,14,6.8,57,1
CUST_100889,38,Female,1696,94,8,0.6,74,1
CUST_100890,43,Male,921,69,7,4.8,64,1
CUST_100891,42,Male,882,65,10,1.6,102,1
CUST_100892,39,Male,1482,193,4,2.0,11,1
CUST_100893,44,Male,1196,62,7,2.3,96,1
CUST_100894,66,Male,1166,20,11,0.5,97,1
CUST_100895,30,Male,1984,241,8,1.6,20,1
CUST_100896,50,Female,1502,203,6,5.3,100,1
CUST_100897,51,Male,205,300,6,4.1,30,0
CUST_100898,58,Female,1600,195,3,6.4,10,0
CUST_100899,52,Female,1549,62,5,0.7,54,1
CUST_100900,18,Male,1792,107,10,7.1,58,1
CUST_100901,38,Female,730,125,2,8.0,79,0
CUST_100902,65,Female,1362,301,12,0.3,29,1
CUST_100903,72,Male,1256,267,5,7.7,1,0
CUST_100904,23,Male,721,202,5,2.0,58,0
CUST_100905,45,Male,1673,162,7,5.6,21,1
CUST_100906,34,Female,1079,344,4,2.5,15,0
CUST_100907,22,Female,1776,302,14,4.3,67,1
CUST_100908,48,Male,829,112,11,4.2,33,1
CUST_100909,22,Male,470,337,6,3.0,38,0
CUST_100910,55,Female,1079,32,9,5.8,19,1
CUST_100911,20,Female,1316,98,4,4.9,4,0
CUST_100912,70,Female,933,247,11,4.2,76,0
CUST_100913,40,Female,100,261,14,7.9,89,0
CUST_100914,54,Male,1392,191,6,7.5,98,1
CUST_100915,70,Female,1389,29,13,7.7,81,1
CUST_100916,54,Female,1544,48,12,7.1,58,1
CUST_100917,27,Female,1010,250,9,2.2,70,1
CUST_100918,27,Female,982,226,10,2.9,12,1
CUST_100919,36,Male,1920,272,12,2.0,79,1
CUST_100920,34,Male,412,153,1,7.9,17,0
CUST_100921,38,Female,1076,328,8,1.4,1,0
CUST_100922,31,Female,1271,285,1,3.1,14,0
CUST_100923,26,Male,1503,180,4,1.8,119,1
CUST_100924,63,Male,1285,302,3,1.9,2,0
CUST_100925,18,Female,739,153,4,2.1,4,1
CUST_100926,68,Female,1784,234,14,5.2,116,1
CUST_100927,62,Male,1201,23,7,0.8,66,1
CUST_100928,30,Male,366,94,13,4.7,118,1
CUST_100929,21,Male,1305,245,14,6.6,90,1
CUST_100930,18,Male,1438,290,9,6.2,46,0
CUST_100931,66,Male,2180,160,9,1.4,50,1
CUST_100932,57,Male,1404,285,10,7.3,60,1
CUST_100933,49,Female,459,9,1,6.2,104,1
CUST_100934,51,Male,477,185,10,0.2,52,0
CUST_100935,45,Male,1829,295,1,6.0,97,0
CUST_100936,48,Male,799,135,9,6.0,48,1
CUST_100937,25,Male,425,110,4,4.1,39,1
CUST_100938,56,Female,1700,69,12,0.6,70,1
CUST_100939,43,Female,962,136,13,4.7,60,1
CUST_100940,51,Male,1674,96,14,6.2,30,1
CUST_100941,71,Female,743,119,3,2.3,86,1
CUST_100942,71,Female,1937,274,13,5.4,27,1
CUST_100943,20,Female,1636,358,9,3.0,83,1
CUST_100944,67,Female,839,338,5,4.7,74,1
CUST_100945,29,Female,370,177,12,3.2,55,1
CUST_100946,18,Female,2353,361,6,2.6,70,1
CUST_100947,71,Male,1095,237,1,6.9,26,0
CUST_100948,61,Male,819,272,1,6.1,42,0
CUST_100949,22,Male,1893,277,13,2.9,115,1
CUST_100950,47,Male,1673,138,14,3.6,67,1
CUST_100951,47,Male,1791,362,7,5.6,116,0
CUST_100952,74,Female,1151,132,10,6.5,67,1
CUST_100953,34,Male,2141,44,8,5.5,52,1
CUST_100954,65,Male,545,123,11,4.4,6,0
CUST_100955,64,Female,924,136,8,7.6,113,0
CUST_100956,40,Female,1395,126,14,6.2,114,1
CUST_100957,32,Male,1784,275,13,1.1,10,1
CUST_100958,54,Female,1531,64,7,4.6,38,1
CUST_100959,38,Female,1159,296,13,3.4,77,1
CUST_100960,31,Female,962,232,11,6.4,102,1
CUST_100961,19,Female,1787,51,9,0.5,12,1
CUST_100962,28,Male,1582,137,1,3.4,46,0
CUST_100963,68,Female,763,158,2,2.7,49,0
CUST_100964,56,Male,748,56,13,1.3,118,1
CUST_100965,55,Male,927,81,3,3.2,91,0
CUST_100966,51,Female,863,232,13,5.4,72,1
CUST_100967,55,Female,1715,326,12,3.0,63,1
CUST_100968,67,Female,1418,128,13,4.7,69,1
CUST_100969,51,Male,1479,126,5,4.8,100,0
CUST_100970,35,Female,1296,317,4,4.8,102,1
CUST_100971,47,Female,1319,80,4,4.3,43,1
CUST_100972,32,Female,409,357,8,1.1,94,1
CUST_100973,44,Female,1597,333,8,1.9,60,1
CUST_100974,68,Female,918,175,11,6.4,101,1
CUST_100975,51,Male,1183,145,7,4.1,29,1
CUST_100976,69,Female,963,126,1,5.7,86,0
CUST_100977,74,Female,1273,182,10,4.6,78,1
CUST_100978,55,Female,1487,219,4,0.5,74,1
CUST_100979,50,Male,696,278,1,6.4,11,0
CUST_100980,41,Female,1326,83,11,0.7,35,1
CUST_100981,32,Male,975,141,14,7.6,23,0
CUST_100982,47,Male,1861,334,5,1.9,72,1
CUST_100983,72,Female,643,95,3,4.2,21,0
CUST_100984,59,Female,699,194,3,0.7,37,1
CUST_100985,68,Female,1020,110,4,7.2,28,0
CUST_100986,34,Male,737,52,2,7.8,116,0
CUST_100987,22,Male,1088,103,7,1.3,95,1
CUST_100988,46,Male,936,101,12,2.5,58,1
CUST_100989,21,Male,1244,142,13,0.3,53,1
CUST_100990,27,Male,1704,201,4,6.3,28,0
CUST_100991,73,Male,1236,319,5,2.6,42,0
CUST_100992,34,Female,1281,199,12,4.8,91,1
CUST_100993,27,Female,671,284,14,0.5,104,1
CUST_100994,34,Male,1133,217,2,5.8,85,0
CUST_100995,37,Female,989,46,6,4.3,73,0
CUST_100996,41,Female,1541,28,9,5.9,93,1
CUST_100997,22,Male,818,2,8,6.4,61,1
CUST_100998,51,Male,770,17,8,0.9,79,1
CUST_100999,23,Female,1359,315,2,4.7,33,1
CUST_101000,70,Male,2190,77,4,5.3,55,1
CUST_101001,19,Male,1112,165,8,4.2,37,1
CUST_101002,30,Female,1284,97,11,1.6,47,1
CUST_101003,60,Male,1674,105,1,6.4,36,1
CUST_101004,60,Female,1455,24,8,8.0,115,1
CUST_101005,65,Female,1458,200,3,7.8,28,1
CUST_101006,28,Female,1152,35,8,6.3,10,1
CUST_101007,68,Female,1162,2,6,3.5,23,1
CUST_101008,64,Female,822,289,7,2.8,92,0
CUST_101009,74,Male,1443,332,2,0.7,98,1
CUST_101010,40,Male,1432,342,1,3.4,5,0
CUST_101011,72,Male,1559,138,6,1.4,82,1
CUST_101012,33,Male,956,337,12,2.2,119,1
CUST_101013,48,Female,1615,62,3,7.2,6,0
CUST_101014,28,Female,1767,299,4,7.8,42,0
CUST_101015,71,Male,593,197,13,7.6,47,0
CUST_101016,33,Female,1052,59,9,1.7,87,1
CUST_101017,25,Male,1788,265,3,7.2,28,0
CUST_101018,21,Male,875,333,2,1.3,105,0
CUST_101019,57,Male,1464,188,2,4.2,13,0
CUST_101020,21,Female,1204,63,2,5.2,114,1
CUST_101021,73,Female,1365,308,6,3.8,25,1
CUST_101022,42,Female,1220,279,2,7.6,7,0
CUST_101023,20,Female,1573,30,11,2.8,66,1
CUST_101024,49,Male,689,171,7,4.3,80,0
CUST_101025,20,Female,743,21,7,0.8,58,1
CUST_101026,44,Female,1932,299,7,6.8,66,1
CUST_101027,46,Female,2250,201,14,3.4,36,1
CUST_101028,49,Male,1197,135,13,5.7,2,1
CUST_101029,67,Male,2058,272,2,5.5,113,1
CUST_101030,68,Female,814,23,7,5.5,38,1
CUST_101031,36,Female,934,87,10,4.2,74,1
CUST_101032,38,Female,1929,31,8,2.4,14,1
CUST_101033,22,Female,1602,121,8,5.1,27,1
CUST_101034,35,Male,2003,69,14,7.7,15,1
CUST_101035,45,Female,1434,134,2,6.7,85,0
CUST_101036,59,Female,694,315,5,1.0,12,0
CUST_101037,39,Female,1312,146,14,0.4,115,1
CUST_101038,38,Male,1801,333,6,4.1,43,1
CUST_101039,23,Male,1134,263,9,6.3,97,1
CUST_101040,18,Female,1057,293,6,2.6,57,1
CUST_101041,22,Female,1442,86,10,5.7,104,1
CUST_101042,58,Female,920,16,6,7.5,86,0
CUST_101043,29,Female,1348,216,10,3.8,102,1
